product_name,size_raw,price_raw,color,rating_score,count_rate,sold_count,first_comment,short_description,product_url,image_url,price_list,product_type
Mồi mềm NFT câu cá lóc siêu nhạy,a | b | c | d,95000,a | b | c | d,0.0,,164,,"Mồi mềm NFT câu cá lóc siêu nhạy là phiên bản mồi mềm được làm theo mồi mềm NFF action hấp dẫn đang được nhiều anh em cần thủ tin dùng
Thông số:
Chiều dài: 90mm
Trọng lượng: 5.6gram
Quy cách: 7 con/gói",https://vuadocau.com/moi-mem-nft-cau-ca-loc-sieu-nhay/,https://vuadocau.com/wp-content/uploads/2025/08/moi-tom-mem-ft07-04.jpg,[95000],moi_cau
Bộ 8 Con Mồi Câu Lure Chubby Cực Nhạy,nan,165000,,0.0,,104,,"Mồi câu lure Chubby là một trong những con mồi đa dụng dùng để câu lóc, chẽm, nhồng, vược rất hiệu quả.
Thông số: 
–  Chiều dài: 45mm
–  Trọng lượng: 7,2g
–  Lưỡi: #8",https://vuadocau.com/bo-8-con-moi-cau-lure-chubby-cuc-nhay/,https://vuadocau.com/wp-content/uploads/2023/12/E9S-0000.jpg,[165000],moi_cau
Cần Câu Lure Máy Đứng Daiwa Tatula CS 2018,662ls-dai-1m98 | 732msld-dai-2m21 | 802msld-dai-2m44 | 822mls-ld-dai-2m49 | 903msld-dai-2m74 | 6102mls-dai-2m08,3100000 | 3250000 | 3350000 | 3400000 | 3500000,,0.0,,67,,"Cần Câu Máy Đứng Daiwa Tatula CS V là một phiên bản mới được giới thiệu cuối năm 2018 giành cho thị trường Nhật Bản.
–  Tatula CS 662LS – Chiều dài: 1m98 (2 khúc) – Trọng lượng: 95g – Tải mồi: 1,8 – 7g – Tải dây: 4 – 8lb – Action: Regular Fast – Giá bán: 3.100.000 vnđ
–  Tatula CS 6102MLS – Chiều dài: 2m08 (2 khúc) – Trọng lượng: 105g – Tải mồi: 3,5 – 11g – Tải dây: 5 – 10lb – Action: Regular Fast – Giá bán:  3.100.000 vnđ
–  Tatula CS 732MLS-LD – Chiều dài: 2m21 (2 khúc) – Trọng lượng: 110g – Tải mồi: 3,5 – 18g – Tải dây: 5 – 10lb – Action: Regular Fast – Giá bán: 3.250.000 vnđ
–  Tatula CS 802MS-LD – Chiều dài: 2m44 (2 khúc) – Trọng lượng: 130g – Tải mồi: 3,5 – 18g – Tải dây: 6 – 14lb – Action: Regular Fast – Giá bán: 3.350.000 vnđ
–  Tatula CS 822MLS-LD – Chiều dài: 2m49 (2 khúc) – Trọng lượng: 120g – Tải mồi: 3,5 – 11g – Tải dây: 5 – 10lb – Action:  Fast – Giá bán: 3.400.000 vnđ
–  Tatula CS 903MS-LD – Chiều dài: 2m74 (3 khúc) – Trọng lượng: 140g – Tải mồi: 3,5 – 18g – Tải dây: 6 – 14lb – Action:  Fast – Giá bán: 3.500.000 vnđ
Kéo xuống dưới để xem thông số chi tiết của cần.",https://vuadocau.com/tatula-cs-v-2018-2m4/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,"[3100000, 3250000, 3350000, 3400000, 3500000]",can_cau_may
Trạng Cao Su One Hit,nan,215000,,0.0,,51,,"Gắn liền với ký ức tuổi thơ của 7x, 8x và 9x đời đầu. Hoà mình vào thiên nhiên mỗi lần đi bắn chim giữa trưa hè. Một sản phẩm đậm ký ức tuổi thơ giờ đã nâng tầm thành một môn thể thao rất nhiều người yêu thích.
Phí vận chuyển 25.000 toàn quốc
Model: UFO
Chất liệu: Thép không gỉ
Quà tặng: 2 Bộ dây, 1 túi bi 8li
Xem thêm nhiều mẫu khác Tại Đây",https://vuadocau.com/trang-cao-su-one-hit/,https://vuadocau.com/wp-content/uploads/2021/07/Quang-My-Ly-7h-300x300.jpg,[215000],khac
Set 10 Chì Lá Cuốn Sẵn Cao Cấp Câu Đài Đủ Size,1-5g | 2-5g | 2g | 3-5g | 3g | 4g | 5g,20000 | 22000 | 28000 | 30000 | 40000 | 45000,,0.0,,1419,,"Chì lá câu đài cuốn sẵn cao cấp đủ size
Set 10 chì 1.5g: 20.000đ
Set 10 chì 2.0g: 22.000đ
Set 10 chì 2.5g: 24.000đ
Set 10 chì 3g: 28.000đ
Set 10 chì 3.5g: 30.000đ
Set 10 chì 4g: 40.000đ
Set 10 chì 5g: 45.000đ",https://vuadocau.com/set-10-chi-la-cuon-san-cao-cap-cau-dai-du-size/,https://vuadocau.com/wp-content/uploads/2025/11/phao-cau-co-den-W-20.jpg,"[20000, 22000, 28000, 30000, 40000, 45000]",khac
Ná Thun Cao Su Gõ Mun Nguyên Khối SR11,nan,215000,,4.86,7.0,67,Trần Tiến Người đánh giá đã mua hàng,"Ná Cao Su Gỗ Mun Mini SR11 chiều ngang bên ngoài 6.9 cm, chiều ngang bên trong 4.1cm, trọng lượng 135g, chất liệu gỗ mun tự nhiên, chiều cao ná 12cm
Tặng kèm:
–  2 bộ thun
–  1 bịch bi
–  Dây buộc thun 
Giao hàng:
–  Giao hàng COD toàn quốc 3 – 4 ngày
–  Phí giao hàng từ 25000 – 35000 tuỳ từng khu vực. 
Lưu ý: Sản phẩm này chỉ dành cho những người đam mê thể thao và thi đấu. Nghiêm cấm sử dụng sản phẩm với mục đích săn bắn động vật quý hiếm, gây thương tích cho người và gây tổn hại tài sản người khác. Bạn sẽ tự chịu hậu quả nếu sử dụng sai sản phẩm. Cửa hàng sẽ không chịu trách nhiệm.",https://vuadocau.com/na-thun-cao-su-go-mun-nguyen-khoi-sr11/,https://vuadocau.com/wp-content/uploads/2025/07/na-go-mun-beo-1.jpg,[215000],khac
Combo 5 Gói Mồi Câu Rô Phi Lão Quỷ – Siêu Nhạy Cá,nan,85000,,0.0,,49,,"Mồi Câu Rô Phi Lão Quỷ – Siêu Nhạy Cá. Mồi câu rô phi Lão Quỷ với thành phần tinh chế từ các nguyên vật liệu như tôm Nam Cực, bột gan, bột cá tuyết, tảo và các nguyên liệu khác mà cá rô phi ưa thích, chắc chắn mang lại kết quả hơn mong đợi cho các cần thủ.
Thông Số:
–  Trọng lượng: 120g
– Loại hương vị : tanh
– Thành phần tự nhiên không ảnh hưởng đến cá và môi trường
– Tỉ lệ mồi – nước : 1-1
– Thích hợp để câu cá rô phi và một số loài cá khác,….",https://vuadocau.com/moi-cau-ro-phi-lao-quy-sieu-nhay-ca/,https://vuadocau.com/wp-content/uploads/2025/11/chep-thi-dau.jpg,[85000],moi_cau
Máy Câu Đứng Shimano 23 Cardiff XR,c2000shg | c2000s,6250000,,0.0,,15,,"Shimano Cardiff XR 23 có kiểu dáng cổ điển với trọng lượng tối thiểu, kết hợp và cân bằng hoàn hảo với những cần câu cá hồi tinh tế
– Mẫu máy với thiết đẹp mặt, với phần núm bần đặc trưng của các dòng máy CARDIFF.
– Với những công nghệ tiên tiến của Shiamno như X – Ship , X-Protec,Free Body… cũng với 10 bạc đạn sẽ giúp máy hoạt động cực êm mượt.
Thông tin chi Tiết :
Model : CARDIFF XR 2023
Tay : chuyển đổi trái, phải
Núm :  bần
Sản Xuất : Made in Malaysia
Size : C2000S | Gear : 5.1:1| Drag : 3kg| Trọng Lượng : 155g| Bạc Đạn : 9+1| Thu Dây : 69cm| Vào Dây : 0.16mm – 105m| Giá bán: 6.250.000đ
Size : C2000SHG | Gear : 6.1:1| Drag : 3kg| Trọng Lượng : 155g| Bạc Đạn : 9+1| Thu Dây : 82cm| Vào Dây : 0.16mm – 105m| Giá bán: 6.250.000đ",https://vuadocau.com/may-cau-dung-shimano-23-cardiff-xr/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,[6250000],may_cau_dung
Bộ 6 Cá Sắt JD06 Câu Cá Lóc,combo-7g | combo-10g | combo-14g,200000,,5.0,1.0,46,Biền Người đánh giá đã mua hàng,"Bộ 6 con cá sắt cào đáy câu lure cá lóc JD06. Hàng fake nhưng action và chất sơn không hề kém hàng chính hãng của Lurefans. Thích hợp cho bác nào thường xuyên mất mồi, cực nhạy cá và giá cực rẻ mất đỡ tiếc.
–  Combo 6 con mồi JD06 7gram – Dài 40mm  
–  Combo 6 con mồi JD06 10gram – Dài 45mm
–  Combo 6 con mồi JD06 14gram – Dài 50mm 
Thích hợp lure cá lóc, cá nheo, trê, sộp … và nhiều loại săn mồi khác",https://vuadocau.com/bo-6-ca-sat-jd06/,https://vuadocau.com/wp-content/uploads/2025/09/moi-vib-long-duoi-33.jpg,[200000],khac
Gậy Vẩy Trục Câu Đài VN09,nan,80000,,0.0,,4,,"Gậy Vẩy Trục Câu Đài VN09 câu đài thiết kế tinh tế, giúp vảy trục đến ổ câu một cách chính xác.
Chiều dài : 90cm
1 đầu vẩy trục",https://vuadocau.com/gay-vay-truc-vay-moi-cau-dai-vn09/,https://vuadocau.com/wp-content/uploads/2023/03/Vot-ca-gia-re-6-300x300.jpg,[80000],khac
Cần Câu Tay Giá Rẻ Hàn Kim Bách,2m7 | 3m6 | 3m9 | 4m5 | 4m8 | 5m4,180000 | 200000 | 220000 | 240000 | 260000 | 280000,,0.0,,172,,"Mẫu cần câu tay giá rẻ Hàn Kim Bách thích hợp cho câu sông các loại rô phi, mương. Ưu điểm siêu nhẹ, độ nảy cực tốt phù hợp mọi lứa tuổi.
Thông số:
Dài 2m7 – Rút gọn: 109cm – Φ Ngọn: 1.1mm – Φ Gốc: 6.9mm – Số khúc: 3 – Trọng lượng: 39g – Giá bán: 180.000đ
Dài 3m6 – Rút gọn: 109cm – Φ Ngọn: 1.1mm – Φ Gốc: 8.9mm – Số khúc: 4 – Trọng lượng: 58g – Giá bán: 200.000đ
Dài 3m9 – Rút gọn: 118cm – Φ Ngọn: 1.1mm – Φ Gốc: 9.0mm – Số khúc: 5 – Trọng lượng: 62g – Giá bán: 220.000đ
Dài 4m5 – Rút gọn: 109cm – Φ Ngọn: 1.1mm – Φ Gốc: 11.1mm – Số khúc: 6 – Trọng lượng: 89g – Giá bán: 240.000đ
Dài 4m8 – Rút gọn: 109cm – Φ Ngọn: 1.1mm – Φ Gốc: 12.8mm – Số khúc: 7 – Trọng lượng: 125g – Giá bán: 260.000đ
Dài 5m4 – Rút gọn: 109cm – Φ Ngọn: 1.1mm – Φ Gốc: 15.2mm – Số khúc: 7 – Trọng lượng: 180g – Giá bán: 280.000đ
Tất cả cần câu khi gửi đi sẽ được bọc bằng ống nhựa, phí ống nhựa + phí vận chuyển = 60000 vnđ",https://vuadocau.com/can-cau-tay-gia-re-han-kim-bach/,https://vuadocau.com/wp-content/uploads/2023/11/can-leo-royal-mini-8.jpg,"[180000, 200000, 220000, 240000, 260000, 280000]",can_cau_tay
Mồi Xả Tổng Hợp Thiên Minh,nan,45000,,0.0,,20,,"Mồi Xả Tổng Hợp Thiên Minh sử dụng để làm ổ câu, dẫn dụ cá nhanh vào ổ, giữ cá trong ổ lâu để câu được nhiều cá hơn.
Trọng lượng: 800gr
Hướng dẫn sử dụng: tỷ lệ 2 mồi 1 nước, dùng 5 ngón tay đảo đều cho mồi tơi xốp để xả.
Bảo quản nơi khô ráo thoáng mát tránh ánh nắng trực tiếp.
Sản phẩm thành phần hoàn toàn tự nhiên bảo vệ môi trường.",https://vuadocau.com/moi-xa-tong-hop-thien-minh/,https://vuadocau.com/wp-content/uploads/2023/10/tinh-chat-khoai-lang.jpg,[45000],moi_cau
Cần Câu Lure Máy Đứng Daiwa Air X,562ulfs-1m67 | 662mfs-1m98 | 702mfs-2m14 | 802-mfs-2m44,950000 | 1000000 | 1100000 | 1260000,,4.67,3.0,150,Đàm Ninh Người đánh giá đã mua hàng,"Cần câu lure máy đứng Daiwa Air X với phôi xoắn X2 với khả năng chịu tải cao và trọng lượng siêu nhẹ khiến nó trở thành một trong những phiên bản cần lure tốt nhất trong tầm giá. 
562ULFS – Chiều dài: 1m67 – Trọng lượng: 95g – Tải mồi: 0.875g-3.5gr – Tải dây: 1LB-4Lb – Giá bán: 950.000đ
662MFS – Chiều dài: 1m98 – Trọng lượng: 105g – Tải mồi: 7 – 21g – Tải dây: 6 – 15lb – Giá bán: 1.000.000đ
702MFS – Chiều dài: 2m13 – Trọng lượng: 120g – Tải mồi: 7 – 21g – Tải dây: 6 – 15lb – Giá bán: 1.100.000đ
802MFS – Chiều dài: 2m44 – Trọng lượng: 133g – Tải mồi: 7 – 21g – Tải dây: 6 – 15lb – Giá bán: 1.260.000đ
Sản xuất tại Daiwa Việt Nam. Xem thêm phiên bản cần máy ngang Daiwa Air X",https://vuadocau.com/spin-daiwa-air-x/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,"[950000, 1000000, 1100000, 1260000]",can_cau_may
Sét 5 Con Cá Sắt R50 Lurefans,no-6 | no-14 | no-27 | no-888,200000,no-14 | no-27 | no-6 | no-888,5.0,4.0,105,Hoàng Phong Người đánh giá đã mua hàng,"Mồi câu lure cá lóc R50 thương hiệu Lurefans cực nhạy. Action cực đẹp hấp dẫn cá săn mồi, màu sơn công nghệ nano siêu bền.
Thích hợp sử dụng địa hình thoáng đáy không có vật cản 
Thông số:
–  Vỉ 5 con 
– Chiều dài : 50mm
– Trọng lượng : 13.5gram
– Luỡi BKK
Thích hợp câu lure: Cá lóc, chẽm, ngựa, bống, mú … và nhiều loại cá săn mồi khác.",https://vuadocau.com/set-5-con-ca-sat-r50-lurefans/,https://vuadocau.com/wp-content/uploads/2025/09/moi-vib-long-duoi-33.jpg,[200000],moi_cau
Bộ Ba Tinh Mùi Câu Cá Chép Sa Phạm,nan,205000,,0.0,,1027,,"Bộ ba tinh mùi Sa Phạm – Bộ ba hương liệu câu cá chép Sa Phạm, chuyên dùng trong câu cá chép hồ dịch vụ , câu cá chép tự nhiên và câu cá chép sông suối, dụ chép lục hương Sa Phạm, sữa non Sa Phạm, tinh chất puding Sa Phạm rất thích hợp cho các bác câu cá chép mới thả hồ dịch vụ, câu cá chép cũ ,cá chép của hồ dịch vụ rất nhạy đậm đặc hấp dẫn các loại cá như cá chép, cá rô phi, cá trắm trắng.",https://vuadocau.com/bo-ba-tinh-mui-cau-ca-chep-sa-pham/,https://vuadocau.com/wp-content/uploads/2025/11/chep-thi-dau.jpg,[205000],khac
Máy Câu Abu Gracia Max4 Pro,tay-phai | tay-trai,1900000,,4.86,7.0,98,Minh Người đánh giá đã mua hàng,"Máy câu Abu Gracia Max4 Pro 2022 diện mạo mới lạ với màu trắng thanh lịch nhưng vô cùng mạnh mẽ với lực kéo lên đến 6.8kg. Máy được trang bị 8 vòng bi thép không gỉ đảm bảo vận hành êm ái bền bỉ. Nổi tiếng với sự mạnh mẽ, bền bỉ Abu Gracia luôn là lựa chọn hàng đầu cho cần thủ thích câu trên nhiều địa hình, chinh phục nhiều loại cá mạnh mẽ nhất.
Thông số:
Max4 Pro: Tay Phải | Gear ratio: 7.1:1 | Ball Bearings: 7+1 | Thu dây: 71cm | Trọng lượng: 210g | Max Drag: 6.8kg | Sức Chứa Dây PE: #3/90m | Giá bán: 1.900.000đ
Max4 Pro-L: Tay Trái | Gear ratio: 7.1:1 | Ball Bearings: 7+1 | Thu dây: 71cm | Trọng lượng: 210g | Max Drag: 6.8kg | Sức Chứa Dây PE: #3/90m |Giá bán: 1.900.000đ",https://vuadocau.com/may-cau-abu-gracia-max4-pro/,https://vuadocau.com/wp-content/uploads/2025/11/may-cau-bassx100-2024-5.jpg,[1900000],khac
Máy Câu Abu Garcia Black Max SX 2024,tay-trai | tay-phai,1250000,,0.0,,16,,"Máy Câu Abu Garcia Black Max SX 2024 là dòng máy mới nhất hiện nay, được kế thừa từ bản Black Max 3. Model với màu chủ đạo đỏ đen thiết kế gọn nhẹ. 
Thương hiệu: ABU GARCIA
Loại: BLACK MAX SX (BMAX SX)
Vòng bi: 5
Vòng tua: 6.4: 1
Thu dây: 64cm
Drag: 8kg
Trọng lượng: 194g",https://vuadocau.com/may-cau-abu-garcia-black-max-sx-2024/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,[1250000],khac
Cần Máy Đứng Shimano Zodias,s70m-5 | 268l-2-2m03 | 268ml-2-2m03 | 270m-2-2m13 | 280m-2-2m44,2950000 | 3050000 | 3550000,,5.0,2.0,97,Nguyễn Tuấn Linh Người đánh giá đã mua hàng,"Cần câu máy đứng Shimano Zodias phiên bản mới diện mạo mới. Phiên bản cần câu lure được mong chờ nhất của Shimano hiện nay.
X Hi-Power  
Pat: CI4+  
Family Type : BASS
Construction : HI-POWER X
Guides : Fuji K Alconite / Sic Tip . Bản Zodias Shimano sử dụng khoen Fuji Stainless K Alconite  / Sic Tip (đầu bu SiC)
268L-2 – Dài 2.03m – Trọng lượng 95g – Tải mồi 3 ~ 10g – Dây 3 ~ 6lb – Giá bán 3350k
268ML-2 – Dài 2.03m – Trọng lượng 97g – Tải mồi 4 ~ 12g – Dây 4 ~ 8lb – Giá bán 3350k => Giá sale chỉ còn 2.950.000 đ
270M-2 – Dài 2.13m – Trọng lượng 107g – Tải mồi 5 ~ 15g – Dây 5 ~ 10lb – Giá bán 3510k => Giá sale chỉ còn 2.950.000 đ
280M-2 – Dài 2.44m – Trọng lượng 125g – Tải mồi 5 ~ 15g – Dây 5 ~ 10lb – Giá bán 3550k => Giá sale chỉ còn 3.050.000 đ
Phiên bản 5 khúc (ra mắt 2021):
S70M-5 – Dài 2.13m – Rút gọn: 47,1 cm – Trọng lượng 115g – Tải mồi 5 ~ 15g – Dây 5 ~ 10lb – Giá bán 3550k
Xem các phiên bản cần máy ngang Tại Đây",https://vuadocau.com/spin-shimano-zodias-2020/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,"[2950000, 3050000, 3550000]",khac
Cần Câu Tay Thủy Vân Truyền Kỳ 6H,3m6 | 4m5 | 5m4 | 6m3 | 7m2,450000 | 550000 | 650000 | 750000 | 850000,,0.0,,67,,"Cần câu tay giá rẻ Thủy Vân Truyền Kỳ độ cứng 6h, trọng lượng siêu nhẹ thích hợp câu nhiều loại cá trong mọi địa hình.
Thông số:
Dài 3m6 – Rút gọn: 112cm – Φ Ngọn: 1.4mm – Φ Gốc: 17.9mm – Số khúc: 4 – Trọng lượng: 78g – Giá bán: 450.000đ
Dài 4m5 – Rút gọn: 112cm – Φ Ngọn: 1.4mm – Φ Gốc: 20.3mm – Số khúc: 5 – Trọng lượng: 116g – Giá bán: 550.000đ
Dài 5m4 – Rút gọn: 120cm – Φ Ngọn: 1.4mm – Φ Gốc: 21.6mm – Số khúc: 5 – Trọng lượng: 148g – Giá bán: 650.000đ
Dài 6m3 – Rút gọn: 120cm – Φ Ngọn: 1.4mm – Φ Gốc: 23.0mm – Số khúc: 6 – Trọng lượng: 208g – Giá bán: 750.000đ
Dài 7m2 – Rút gọn: 120cm – Φ Ngọn: 1.4mm – Φ Gốc: 24.0mm – Số khúc: 7 – Trọng lượng: 270g – Giá bán: 850.000đ",https://vuadocau.com/can-cau-tay-thuy-van-truyen-ky-6h/,https://vuadocau.com/wp-content/uploads/2023/11/can-leo-royal-mini-8.jpg,"[450000, 550000, 650000, 750000, 850000]",can_cau_tay
Máy Câu Daiwa 23 Lexa LT,lt2500 | lt2500s | lt3000-xh | lt3000s-cxh | lt4000-cxh | lt5000-cxh,3100000 | 3200000 | 3300000 | 3400000,,4.75,4.0,32,Bình Người đánh giá đã mua hàng,"Siêu phẩm Daiwa 23 Lexa LT vừa ra mắt với nhiều công nghệ nổi bật nhất của Daiwa. Sức mạnh và khả năng kháng mặn được cải thiện hơn rất nhiều. Đây là sự lựa chọn hoàn hảo để câu cá lớn ven bờ, câu chẽm, cá tra, cá lóc hay bất kỳ loài cá nào mà bạn bắt gặp tại Việt Nam.
LT2500 | Drag: 10kg | Ratio: 5.3:1 | Trọng lượng: 220g | PE: 0.8-200m | Thu dây: 75cm | Vòng bi: 5+1 | Giá bán: 3.100.000đ
LT2500S | Drag: 5kg | Ratio: 5.3:1 | Trọng lượng: 215g | PE: 0.6-200m | Thu dây: 75cm | Vòng bi: 5+1 | Giá bán: 3.100.000đ
LT3000-XH | Drag: 10kg | Ratio: 6.2:1 | Trọng lượng: 245g | PE: 1.0-200m | Thu dây: 93cm | Vòng bi: 5+1 | Giá bán: 3.200.000đ
LT3000S-CXH | Drag: 10kg | Ratio: 6.2:1 | Trọng lượng: 230g | PE: 0.8-200m | Thu dây: 93cm | Vòng bi: 5+1 | Giá bán: 3.200.000đ
LT4000-CXH | Drag: 12kg | Ratio: 6.2:1 | Trọng lượng: 255g | PE: 1.5-200m | Thu dây: 99cm| Vòng bi: 5+1 | Giá bán: 3.300.000đ
LT5000-CXH | Drag: 12kg | Ratio: 6.2:1 | Trọng lượng: 280g | PE: 2.0-300m | Thu dây: 105cm| Vòng bi: 5+1 | Giá bán: 3.400.000đ",https://vuadocau.com/may-cau-daiwa-23-lexa-lt/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,"[3100000, 3200000, 3300000, 3400000]",khac
Lưỡi Móc Mồi Mềm Zapu,3-5cm | 5cm,110000,,5.0,4.0,352,Huy Người đánh giá đã mua hàng,"Lưỡi móc mồi mềm câu cá lóc có chì đồng và thìa xoay làm bằng thép Ar15 siêu bén. Thích hợp câu các loại mồi mềm dấu lưỡi, cá đã ăn là dính.
Thông số:
–  Chất liệu: Thép Ar15
–  Chì: Đúc bằng đồng nguyên khối
–  Thìa xoay: Thép không gỉ
–  Chiều dài: 5cm
–  Trọng lượng: 8gr",https://vuadocau.com/luoi-moc-moi-mem-zapu/,https://vuadocau.com/wp-content/uploads/2024/09/worm-30-4.jpg,[110000],moi_cau
Chống Cần Câu Giật Tự Động,nan,150000,,0.0,,114,,"Chống cần câu giật tự động cho bộ cần máy câu ngâm thích hợp cho cần thủ cắm câu nhiều cần. Thiết kế thông minh dễ sử dụng, rất linh hoạt và hiệu quả.",https://vuadocau.com/chong-can-cau-giat-tu-dong/,https://vuadocau.com/wp-content/uploads/2023/07/vigan-vitanh.jpg,[150000],khac
